Cluster,data_hora,vento_medio
cluster_NE_2,1995-09-01,8.26884141532712
cluster_NE_2,1995-10-01,6.53455096192607
cluster_NE_2,1995-11-01,6.08847265182919
cluster_NE_2,1995-12-01,4.2896954950248
cluster_NE_2,1996-01-01,5.39682679247401
cluster_NE_2,1996-02-01,5.27501690960816
cluster_NE_2,1996-03-01,4.34098206789555
cluster_NE_2,1996-04-01,5.76248168432468
cluster_NE_2,1996-05-01,6.08971051523236
cluster_NE_2,1996-06-01,7.41743927093892
cluster_NE_2,1996-07-01,7.53368248232307
cluster_NE_2,1996-08-01,7.87122671381998
cluster_NE_2,1996-09-01,8.05314797778437
cluster_NE_2,1996-10-01,6.50722625765772
cluster_NE_2,1996-11-01,5.77326094447913
cluster_NE_2,1996-12-01,5.3981469920582
cluster_NE_2,1997-01-01,4.3790048591233
cluster_NE_2,1997-02-01,6.15819350652333
cluster_NE_2,1997-03-01,5.05411233987711
cluster_NE_2,1997-04-01,5.16094273664133
cluster_NE_2,1997-05-01,6.88662485785266
cluster_NE_2,1997-06-01,6.02081994717847
cluster_NE_2,1997-07-01,7.51538734839396
cluster_NE_2,1997-08-01,7.84295926607426
cluster_NE_2,1997-09-01,6.36899929326192
cluster_NE_2,1997-10-01,5.85555918413634
cluster_NE_2,1997-11-01,5.73982579669453
cluster_NE_2,1997-12-01,5.10384261120823
cluster_NE_2,1998-01-01,4.31124676404269
cluster_NE_2,1998-02-01,5.10966300545132
cluster_NE_2,1998-03-01,5.58673190470485
cluster_NE_2,1998-04-01,6.58037645416345
cluster_NE_2,1998-05-01,6.80243548173236
cluster_NE_2,1998-06-01,7.73441189568321
cluster_NE_2,1998-07-01,7.52813576690271
cluster_NE_2,1998-08-01,7.90633019109353
cluster_NE_2,1998-09-01,8.02379738889004
cluster_NE_2,1998-10-01,7.31256170351337
cluster_NE_2,1998-11-01,4.61368142242678
cluster_NE_2,1998-12-01,4.8856792468175
cluster_NE_2,1999-01-01,5.18405467849772
cluster_NE_2,1999-02-01,5.4127987782784
cluster_NE_2,1999-03-01,4.73981808183518
cluster_NE_2,1999-04-01,6.38066241640787
cluster_NE_2,1999-05-01,6.08005604268238
cluster_NE_2,1999-06-01,6.85353126633602
cluster_NE_2,1999-07-01,7.92136515258406
cluster_NE_2,1999-08-01,8.1429759843986
cluster_NE_2,1999-09-01,7.57051832143895
cluster_NE_2,1999-10-01,6.8556315309605
cluster_NE_2,1999-11-01,5.46243816393396
cluster_NE_2,1999-12-01,5.11962746793215
cluster_NE_2,2000-01-01,4.58008179661668
cluster_NE_2,2000-02-01,4.78352566244566
cluster_NE_2,2000-03-01,5.40824574032227
cluster_NE_2,2000-04-01,5.94106771951877
cluster_NE_2,2000-05-01,6.23830971506505
cluster_NE_2,2000-06-01,7.10416143750433
cluster_NE_2,2000-07-01,7.2534563255556
cluster_NE_2,2000-08-01,7.61601981165049
cluster_NE_2,2000-09-01,7.88511607295011
cluster_NE_2,2000-10-01,7.16577124279502
cluster_NE_2,2000-11-01,5.38944706622426
cluster_NE_2,2000-12-01,4.61681040246679
cluster_NE_2,2001-01-01,5.72196045647065
cluster_NE_2,2001-02-01,4.96859329121662
cluster_NE_2,2001-03-01,5.06482443792978
cluster_NE_2,2001-04-01,6.32201207821271
cluster_NE_2,2001-05-01,5.36311017086899
cluster_NE_2,2001-06-01,7.1968655285363
cluster_NE_2,2001-07-01,7.46959329675744
cluster_NE_2,2001-08-01,8.31956155739598
cluster_NE_2,2001-09-01,7.21287026103308
cluster_NE_2,2001-10-01,6.508371680116
cluster_NE_2,2001-11-01,5.41010122055483
cluster_NE_2,2001-12-01,6.10562470876721
cluster_NE_2,2002-01-01,4.94373590845888
cluster_NE_2,2002-02-01,5.38825010679808
cluster_NE_2,2002-03-01,6.00003686110323
cluster_NE_2,2002-04-01,6.1228554899007
cluster_NE_2,2002-05-01,6.50390293070749
cluster_NE_2,2002-06-01,7.39004946556528
cluster_NE_2,2002-07-01,7.07311096532695
cluster_NE_2,2002-08-01,8.02515949939958
cluster_NE_2,2002-09-01,7.09600410024719
cluster_NE_2,2002-10-01,7.28176399802463
cluster_NE_2,2002-11-01,6.42026883447661
cluster_NE_2,2002-12-01,5.03483579881984
cluster_NE_2,2003-01-01,4.33781097554072
cluster_NE_2,2003-02-01,5.73210834825788
cluster_NE_2,2003-03-01,5.31780535427436
cluster_NE_2,2003-04-01,5.70578811825559
cluster_NE_2,2003-05-01,6.02411269233636
cluster_NE_2,2003-06-01,6.94309357094537
cluster_NE_2,2003-07-01,7.73198914399038
cluster_NE_2,2003-08-01,7.14338984556914
cluster_NE_2,2003-09-01,7.72319889443124
cluster_NE_2,2003-10-01,7.5493449814284
cluster_NE_2,2003-11-01,6.25700587842369
cluster_NE_2,2003-12-01,5.73478030017688
cluster_NE_2,2004-01-01,4.82518243150879
cluster_NE_2,2004-02-01,4.62253815986009
cluster_NE_2,2004-03-01,5.02689169200389
cluster_NE_2,2004-04-01,5.59545717280966
cluster_NE_2,2004-05-01,6.40856851557547
cluster_NE_2,2004-06-01,7.32316796824512
cluster_NE_2,2004-07-01,7.23624547903352
cluster_NE_2,2004-08-01,7.14297495048716
cluster_NE_2,2004-09-01,8.00277554706382
cluster_NE_2,2004-10-01,6.6685301774333
cluster_NE_2,2004-11-01,6.29653544766592
cluster_NE_2,2004-12-01,5.02291340010218
cluster_NE_2,2005-01-01,4.60780905994182
cluster_NE_2,2005-02-01,4.86271804513083
cluster_NE_2,2005-03-01,4.47904369116889
cluster_NE_2,2005-04-01,6.12789034951919
cluster_NE_2,2005-05-01,6.56023156956142
cluster_NE_2,2005-06-01,7.25484726527133
cluster_NE_2,2005-07-01,7.51178508559372
cluster_NE_2,2005-08-01,7.89386352970717
cluster_NE_2,2005-09-01,7.41707216132689
cluster_NE_2,2005-10-01,7.08894093365242
cluster_NE_2,2005-11-01,5.97504089750523
cluster_NE_2,2005-12-01,5.40387914930144
cluster_NE_2,2006-01-01,6.51272338508682
cluster_NE_2,2006-02-01,4.13386390222867
cluster_NE_2,2006-03-01,4.33074397969927
cluster_NE_2,2006-04-01,4.62774017400738
cluster_NE_2,2006-05-01,5.92323684341184
cluster_NE_2,2006-06-01,7.47081961819075
cluster_NE_2,2006-07-01,7.18858895881006
cluster_NE_2,2006-08-01,7.70151899488344
cluster_NE_2,2006-09-01,7.17653422618055
cluster_NE_2,2006-10-01,6.25463792759398
cluster_NE_2,2006-11-01,5.53016277778122
cluster_NE_2,2006-12-01,5.39605557465793
cluster_NE_2,2007-01-01,5.5000900804151
cluster_NE_2,2007-02-01,4.47267041578601
cluster_NE_2,2007-03-01,6.1448887944384
cluster_NE_2,2007-04-01,5.61390989341098
cluster_NE_2,2007-05-01,6.59144778222026
cluster_NE_2,2007-06-01,7.28249804133819
cluster_NE_2,2007-07-01,7.02502649965607
cluster_NE_2,2007-08-01,8.36921990974216
cluster_NE_2,2007-09-01,8.36803994808386
cluster_NE_2,2007-10-01,7.56351715166673
cluster_NE_2,2007-11-01,6.13533954047608
cluster_NE_2,2007-12-01,5.5251056701037
cluster_NE_2,2008-01-01,5.05295655097982
cluster_NE_2,2008-02-01,4.75006685081619
cluster_NE_2,2008-03-01,4.38640891597221
cluster_NE_2,2008-04-01,4.749035934997
cluster_NE_2,2008-05-01,6.15358431598144
cluster_NE_2,2008-06-01,7.16320540629392
cluster_NE_2,2008-07-01,7.70399179793278
cluster_NE_2,2008-08-01,7.50396446093763
cluster_NE_2,2008-09-01,7.55638038107891
cluster_NE_2,2008-10-01,7.90460396426234
cluster_NE_2,2008-11-01,5.61504456013513
cluster_NE_2,2008-12-01,4.88833581407056
cluster_NE_2,2009-01-01,4.97646986552057
cluster_NE_2,2009-02-01,5.04110677465445
cluster_NE_2,2009-03-01,4.22681792492798
cluster_NE_2,2009-04-01,4.38401640972656
cluster_NE_2,2009-05-01,5.90621622934662
cluster_NE_2,2009-06-01,6.52430788886859
cluster_NE_2,2009-07-01,7.05175651442329
cluster_NE_2,2009-08-01,7.69777174139268
cluster_NE_2,2009-09-01,7.14372672091226
cluster_NE_2,2009-10-01,5.3373059525758
cluster_NE_2,2009-11-01,6.12394614886643
cluster_NE_2,2009-12-01,5.21139335466925
cluster_NE_2,2010-01-01,5.51048658852404
cluster_NE_2,2010-02-01,5.9269037506576
cluster_NE_2,2010-03-01,4.6894850391513
cluster_NE_2,2010-04-01,5.82840824697543
cluster_NE_2,2010-05-01,5.70439139400186
cluster_NE_2,2010-06-01,7.27775627512863
cluster_NE_2,2010-07-01,8.00695324030951
cluster_NE_2,2010-08-01,7.92012313499841
cluster_NE_2,2010-09-01,8.19110251466018
cluster_NE_2,2010-10-01,6.22546400464629
cluster_NE_2,2010-11-01,5.48034442738536
cluster_NE_2,2010-12-01,4.70049424711644
cluster_NE_2,2011-01-01,5.03497822822803
cluster_NE_2,2011-02-01,4.77799635310582
cluster_NE_2,2011-03-01,4.24473531586591
cluster_NE_2,2011-04-01,6.00141162754248
cluster_NE_2,2011-05-01,6.62843194992549
cluster_NE_2,2011-06-01,6.64338353457827
cluster_NE_2,2011-07-01,7.49708403518565
cluster_NE_2,2011-08-01,7.23687228342677
cluster_NE_2,2011-09-01,8.11014738347379
cluster_NE_2,2011-10-01,6.38742657646115
cluster_NE_2,2011-11-01,6.08520591862309
cluster_NE_2,2011-12-01,5.37499993104238
cluster_NE_2,2012-01-01,5.7199530186551
cluster_NE_2,2012-02-01,6.08007062202359
cluster_NE_2,2012-03-01,5.98791223600833
cluster_NE_2,2012-04-01,6.22199426849757
cluster_NE_2,2012-05-01,6.64918812656258
cluster_NE_2,2012-06-01,6.88334896779717
cluster_NE_2,2012-07-01,7.40472160537412
cluster_NE_2,2012-08-01,8.40675385927647
cluster_NE_2,2012-09-01,7.84711028391083
cluster_NE_2,2012-10-01,7.55068086279693
cluster_NE_2,2012-11-01,4.44527398796157
cluster_NE_2,2012-12-01,5.30856936486689
cluster_NE_2,2013-01-01,4.79715344006085
cluster_NE_2,2013-02-01,6.41642546406577
cluster_NE_2,2013-03-01,5.35006027535213
cluster_NE_2,2013-04-01,5.61334073996212
cluster_NE_2,2013-05-01,6.19644638984285
cluster_NE_2,2013-06-01,6.77848657052402
cluster_NE_2,2013-07-01,7.39498001036911
cluster_NE_2,2013-08-01,7.64951900647781
cluster_NE_2,2013-09-01,7.76643695284246
cluster_NE_2,2013-10-01,7.30275120004561
cluster_NE_2,2013-11-01,6.13632563329985
cluster_NE_2,2013-12-01,4.59990920765349
cluster_NE_2,2014-01-01,6.1032038056981
cluster_NE_2,2014-02-01,5.95643878922526
cluster_NE_2,2014-03-01,5.66433811441292
cluster_NE_2,2014-04-01,5.35974299870558
cluster_NE_2,2014-05-01,6.27242005443017
cluster_NE_2,2014-06-01,7.00292549189807
cluster_NE_2,2014-07-01,7.57473118801312
cluster_NE_2,2014-08-01,7.55351455200847
cluster_NE_2,2014-09-01,7.42794512678938
cluster_NE_2,2014-10-01,7.63209770361263
cluster_NE_2,2014-11-01,5.51515691445433
cluster_NE_2,2014-12-01,5.79584784560339
cluster_NE_2,2015-01-01,6.00863612387632
cluster_NE_2,2015-02-01,5.56092796854995
cluster_NE_2,2015-03-01,5.25749081824169
cluster_NE_2,2015-04-01,5.06819905930412
cluster_NE_2,2015-05-01,6.42824621507119
cluster_NE_2,2015-06-01,7.19776777094982
cluster_NE_2,2015-07-01,7.46048322940239
cluster_NE_2,2015-08-01,7.63753467919614
cluster_NE_2,2015-09-01,7.1538245375267
cluster_NE_2,2015-10-01,7.22942068629466
cluster_NE_2,2015-11-01,5.86929827031021
cluster_NE_2,2015-12-01,6.40850324075092
cluster_NE_2,2016-01-01,4.4596025505098
cluster_NE_2,2016-02-01,5.69734405126487
cluster_NE_2,2016-03-01,5.76200591823618
cluster_NE_2,2016-04-01,6.55332757771338
cluster_NE_2,2016-05-01,6.42505196279783
cluster_NE_2,2016-06-01,6.64930323820652
cluster_NE_2,2016-07-01,7.2209749173027
cluster_NE_2,2016-08-01,7.32030870461071
cluster_NE_2,2016-09-01,7.23249668327306
cluster_NE_2,2016-10-01,7.05967326162781
cluster_NE_2,2016-11-01,6.10952075395033
cluster_NE_2,2016-12-01,5.96890884180246
cluster_NE_2,2017-01-01,5.75080352454983
cluster_NE_2,2017-02-01,5.02368664112017
cluster_NE_2,2017-03-01,5.02226783390783
cluster_NE_2,2017-04-01,6.21985844600576
cluster_NE_2,2017-05-01,6.47918968330778
cluster_NE_2,2017-06-01,7.42766644472418
cluster_NE_2,2017-07-01,8.64566710047413
cluster_NE_2,2017-08-01,7.18341941753335
cluster_NE_2,2017-09-01,8.9020875914878
cluster_NE_2,2017-10-01,7.67826145911947
cluster_NE_2,2017-11-01,5.65497995127784
cluster_NE_2,2017-12-01,5.53357164548409
cluster_NE_2,2018-01-01,5.60609202484469
cluster_NE_2,2018-02-01,4.89526848907891
cluster_NE_2,2018-03-01,4.72605911825001
cluster_NE_2,2018-04-01,5.99328940892883
cluster_NE_2,2018-05-01,6.7252207220124
cluster_NE_2,2018-06-01,7.11061824732166
cluster_NE_2,2018-07-01,7.2219025344454
cluster_NE_2,2018-08-01,7.30289789916518
cluster_NE_2,2018-09-01,7.20497727658453
cluster_NE_2,2018-10-01,6.11780064829882
cluster_NE_2,2018-11-01,6.52101666813733
cluster_NE_2,2018-12-01,5.09973191894533
cluster_NE_2,2019-01-01,6.34248784117547
cluster_NE_2,2019-02-01,4.24266464182936
cluster_NE_2,2019-03-01,4.921200874001
cluster_NE_2,2019-04-01,4.84289155419435
cluster_NE_2,2019-05-01,5.829660220952
cluster_NE_2,2019-06-01,7.31163874617839
cluster_NE_2,2019-07-01,7.2376449669471
cluster_NE_2,2019-08-01,7.94887379931222
cluster_NE_2,2019-09-01,7.52904583790639
cluster_NE_2,2019-10-01,7.03515559270195
cluster_NE_2,2019-11-01,6.23732053271521
cluster_NE_2,2019-12-01,6.10134572222699
cluster_NE_2,2020-01-01,4.25968042160352
cluster_NE_2,2020-02-01,4.46583178289075
cluster_NE_2,2020-03-01,4.37834443658982
cluster_NE_2,2020-04-01,5.23894402302426
cluster_NE_2,2020-05-01,5.99312747702483
cluster_NE_2,2020-06-01,7.19284631636671
cluster_NE_2,2020-07-01,7.36007058039981
cluster_NE_2,2020-08-01,7.70010952302006
cluster_NE_2,2020-09-01,7.81668841140268
cluster_NE_2,2020-10-01,6.49114201997422
cluster_NE_2,2020-11-01,5.53153968014208
cluster_NE_2,2020-12-01,5.49024644237639
cluster_NE_2,2021-01-01,4.84460576973754
cluster_NE_1,1980-12-01,7.14824210042319
cluster_NE_1,1981-01-01,7.01542692315478
cluster_NE_1,1981-02-01,8.01912267181524
cluster_NE_1,1981-03-01,5.85486000526611
cluster_NE_1,1981-04-01,6.74881586361964
cluster_NE_1,1981-05-01,7.55917732586188
cluster_NE_1,1981-06-01,8.43190655853446
cluster_NE_1,1981-07-01,9.00276944171825
cluster_NE_1,1981-08-01,9.15205377024462
cluster_NE_1,1981-09-01,9.69549349071855
cluster_NE_1,1981-10-01,9.04902601244135
cluster_NE_1,1981-11-01,8.82038153728368
cluster_NE_1,1981-12-01,8.02836680800153
cluster_NE_1,1982-01-01,7.56128193174503
cluster_NE_1,1982-02-01,6.85541554641714
cluster_NE_1,1982-03-01,6.34673392598666
cluster_NE_1,1982-04-01,5.88751069538079
cluster_NE_1,1982-05-01,7.39641831217693
cluster_NE_1,1982-06-01,7.87638855566267
cluster_NE_1,1982-07-01,8.26216988781074
cluster_NE_1,1982-08-01,8.46321714195432
cluster_NE_1,1982-09-01,8.55392050844311
cluster_NE_1,1982-10-01,8.26277155409576
cluster_NE_1,1982-11-01,8.58495425781489
cluster_NE_1,1982-12-01,8.12322388012407
cluster_NE_1,1983-01-01,7.53666757709689
cluster_NE_1,1983-02-01,6.79573295360007
cluster_NE_1,1983-03-01,7.19985070674929
cluster_NE_1,1983-04-01,7.53327408549067
cluster_NE_1,1983-05-01,7.95935377915616
cluster_NE_1,1983-06-01,8.15698257710339
cluster_NE_1,1983-07-01,8.41573667502037
cluster_NE_1,1983-08-01,8.67627552419794
cluster_NE_1,1983-09-01,9.07149402800483
cluster_NE_1,1983-10-01,9.0685329448365
cluster_NE_1,1983-11-01,8.34725668182196
cluster_NE_1,1983-12-01,7.90211482752402
cluster_NE_1,1984-01-01,6.99523844880023
cluster_NE_1,1984-02-01,6.91470214223254
cluster_NE_1,1984-03-01,4.81557118140989
cluster_NE_1,1984-04-01,4.75079981471018
cluster_NE_1,1984-05-01,6.04241509672559
cluster_NE_1,1984-06-01,7.37867577324634
cluster_NE_1,1984-07-01,7.80821500408843
cluster_NE_1,1984-08-01,8.22584899614744
cluster_NE_1,1984-09-01,8.25451604005573
cluster_NE_1,1984-10-01,8.64661462304276
cluster_NE_1,1984-11-01,8.44921634560211
cluster_NE_1,1984-12-01,7.66288709060112
cluster_NE_1,1985-01-01,5.58035385606443
cluster_NE_1,1985-02-01,4.97098172871456
cluster_NE_1,1985-03-01,4.78358273250594
cluster_NE_1,1985-04-01,4.18447166462716
cluster_NE_1,1985-05-01,5.96031361297006
cluster_NE_1,1985-06-01,6.37104796835964
cluster_NE_1,1985-07-01,7.65187796268958
cluster_NE_1,1985-08-01,8.20545860443166
cluster_NE_1,1985-09-01,8.38668168116708
cluster_NE_1,1985-10-01,8.23275702749527
cluster_NE_1,1985-11-01,8.25851940802459
cluster_NE_1,1985-12-01,6.76072931353076
cluster_NE_1,1986-01-01,6.98676036619
cluster_NE_1,1986-02-01,5.26281891086949
cluster_NE_1,1986-03-01,4.39951162163204
cluster_NE_1,1986-04-01,5.077015287877
cluster_NE_1,1986-05-01,7.05686774296757
cluster_NE_1,1986-06-01,7.84309090253699
cluster_NE_1,1986-07-01,7.53888821367463
cluster_NE_1,1986-08-01,8.01481060382911
cluster_NE_1,1986-09-01,8.76044528874553
cluster_NE_1,1986-10-01,8.2550162780336
cluster_NE_1,1986-11-01,8.69021272301427
cluster_NE_1,1986-12-01,7.87094768812236
cluster_NE_1,1987-01-01,7.40819761231589
cluster_NE_1,1987-02-01,7.26492836048975
cluster_NE_1,1987-03-01,5.21756242731326
cluster_NE_1,1987-04-01,6.81195690801311
cluster_NE_1,1987-05-01,7.39544243665414
cluster_NE_1,1987-06-01,7.5799231398719
cluster_NE_1,1987-07-01,8.29459167437845
cluster_NE_1,1987-08-01,8.48182198429299
cluster_NE_1,1987-09-01,8.7212809027358
cluster_NE_1,1987-10-01,8.37851285857295
cluster_NE_1,1987-11-01,8.6240611047547
cluster_NE_1,1987-12-01,8.53291554528519
cluster_NE_1,1988-01-01,6.85461269918999
cluster_NE_1,1988-02-01,6.7040280996129
cluster_NE_1,1988-03-01,5.22799449836112
cluster_NE_1,1988-04-01,5.28275873418471
cluster_NE_1,1988-05-01,6.4651886319678
cluster_NE_1,1988-06-01,7.66126659765116
cluster_NE_1,1988-07-01,8.42442866517525
cluster_NE_1,1988-08-01,8.98781950308619
cluster_NE_1,1988-09-01,9.15881208122483
cluster_NE_1,1988-10-01,8.63710293777071
cluster_NE_1,1988-11-01,8.5027992135247
cluster_NE_1,1988-12-01,7.02560544108048
cluster_NE_1,1989-01-01,7.04371230799044
cluster_NE_1,1989-02-01,7.02883421450349
cluster_NE_1,1989-03-01,5.50058111254252
