Cluster,data_hora,vento_medio
cluster_NE_1,2018-04-01,5.8534088796196
cluster_NE_1,2018-05-01,6.76927300441103
cluster_NE_1,2018-06-01,7.54500976114317
cluster_NE_1,2018-07-01,7.84829610347621
cluster_NE_1,2018-08-01,8.02876814640885
cluster_NE_1,2018-09-01,8.32235850071158
cluster_NE_1,2018-10-01,7.39378009554592
cluster_NE_1,2018-11-01,7.84339182173855
cluster_NE_1,2018-12-01,6.2945781976353
cluster_NE_1,2019-01-01,6.75603691703823
cluster_NE_1,2019-02-01,5.08660569498309
cluster_NE_1,2019-03-01,5.11557932114936
cluster_NE_1,2019-04-01,5.17190760492345
cluster_NE_1,2019-05-01,6.3615549948388
cluster_NE_1,2019-06-01,7.55113886827336
cluster_NE_1,2019-07-01,7.54797879133786
cluster_NE_1,2019-08-01,8.48006695157335
cluster_NE_1,2019-09-01,8.34072830892695
cluster_NE_1,2019-10-01,8.03519583741745
cluster_NE_1,2019-11-01,7.36798287261718
cluster_NE_1,2019-12-01,7.08131277368892
cluster_NE_1,2020-01-01,5.32545539555258
cluster_NE_1,2020-02-01,5.21553475379404
cluster_NE_1,2020-03-01,4.60311768871486
cluster_NE_1,2020-04-01,5.38121291821867
cluster_NE_1,2020-05-01,6.23940628430209
cluster_NE_1,2020-06-01,7.29972666200218
cluster_NE_1,2020-07-01,7.64757532040678
cluster_NE_1,2020-08-01,8.30477853772216
cluster_NE_1,2020-09-01,8.32244133988566
cluster_NE_1,2020-10-01,7.39709228606125
cluster_NE_1,2020-11-01,6.87584596316204
cluster_NE_1,2020-12-01,6.93250291990205
cluster_NE_1,2021-01-01,6.45027171479351
cluster_S_1,1980-12-01,8.24325716274848
cluster_S_1,1981-01-01,6.89198361192225
cluster_S_1,1981-02-01,6.4629043092169
cluster_S_1,1981-03-01,5.82589670943054
cluster_S_1,1981-04-01,6.12178188217681
cluster_S_1,1981-05-01,6.51037780269719
cluster_S_1,1981-06-01,6.81104880182866
cluster_S_1,1981-07-01,6.39107901789634
cluster_S_1,1981-08-01,6.37181297924268
cluster_S_1,1981-09-01,7.73962806861439
cluster_S_1,1981-10-01,6.4142005981225
cluster_S_1,1981-11-01,6.21949924087164
cluster_S_1,1981-12-01,6.86538374110285
cluster_S_1,1982-01-01,6.67267602782561
cluster_S_1,1982-02-01,6.41630346246577
cluster_S_1,1982-03-01,6.33695351992048
cluster_S_1,1982-04-01,6.58093461062799
cluster_S_1,1982-05-01,6.30667392488505
cluster_S_1,1982-06-01,6.15545436520472
cluster_S_1,1982-07-01,6.4287109588835
cluster_S_1,1982-08-01,6.38154947371525
cluster_S_1,1982-09-01,7.09359589746482
cluster_S_1,1982-10-01,6.60106322346932
cluster_S_1,1982-11-01,6.18691503367755
cluster_S_1,1982-12-01,6.23068313511402
cluster_S_1,1983-01-01,7.17634894488051
cluster_S_1,1983-02-01,6.22289138330497
cluster_S_1,1983-03-01,6.11231928891512
cluster_S_1,1983-04-01,5.96887175383484
cluster_S_1,1983-05-01,6.16512514233665
cluster_S_1,1983-06-01,6.43018532129373
cluster_S_1,1983-07-01,6.22508977553965
cluster_S_1,1983-08-01,6.50864369574329
cluster_S_1,1983-09-01,6.837087134959
cluster_S_1,1983-10-01,7.03223916071572
cluster_S_1,1983-11-01,6.680444150692
cluster_S_1,1983-12-01,6.0119897774721
cluster_S_1,1984-01-01,5.90464398298308
cluster_S_1,1984-02-01,5.81555475698661
cluster_S_1,1984-03-01,6.27934498678627
cluster_S_1,1984-04-01,7.52293252429556
cluster_S_1,1984-05-01,6.88873045124666
cluster_S_1,1984-06-01,6.71870574815457
cluster_S_1,1984-07-01,6.78591661749961
cluster_S_1,1984-08-01,6.20703491142294
cluster_S_1,1984-09-01,7.40680241219935
cluster_S_1,1984-10-01,6.78653348898919
cluster_S_1,1984-11-01,6.87831644695501
cluster_S_1,1984-12-01,6.18317414001885
cluster_S_1,1985-01-01,6.75369260894808
cluster_S_1,1985-02-01,5.98017248493828
cluster_S_1,1985-03-01,6.09091770483146
cluster_S_1,1985-04-01,6.30102410127387
cluster_S_1,1985-05-01,6.0567231018774
cluster_S_1,1985-06-01,6.17811873432655
cluster_S_1,1985-07-01,6.41864466926947
cluster_S_1,1985-08-01,6.37267908793901
cluster_S_1,1985-09-01,6.79305981334922
cluster_S_1,1985-10-01,6.69753558183768
cluster_S_1,1985-11-01,6.67366108624409
cluster_S_1,1985-12-01,6.23800262944037
cluster_S_1,1986-01-01,6.3699317171148
cluster_S_1,1986-02-01,6.26626636729299
cluster_S_1,1986-03-01,6.09612288139555
cluster_S_1,1986-04-01,6.3115788226738
cluster_S_1,1986-05-01,6.58171338706169
cluster_S_1,1986-06-01,6.42046114103387
cluster_S_1,1986-07-01,6.54323255933719
cluster_S_1,1986-08-01,6.98196493561051
cluster_S_1,1986-09-01,7.68657378027235
cluster_S_1,1986-10-01,6.89955156949242
cluster_S_1,1986-11-01,6.77758796423322
cluster_S_1,1986-12-01,6.48717697160923
cluster_S_1,1987-01-01,6.09725715530127
cluster_S_1,1987-02-01,6.27684027404226
cluster_S_1,1987-03-01,6.25892609254393
cluster_S_1,1987-04-01,5.93787623878396
cluster_S_1,1987-05-01,7.0557717441574
cluster_S_1,1987-06-01,6.20910283216593
cluster_S_1,1987-07-01,6.88686275865883
cluster_S_1,1987-08-01,7.0332448693601
cluster_S_1,1987-09-01,6.60559253890821
cluster_S_1,1987-10-01,6.3154823746886
cluster_S_1,1987-11-01,7.00461288677116
cluster_S_1,1987-12-01,6.42641278168117
