Cluster,data_hora,vento_medio
cluster_NE_2,1990-02-01,4.88795955667711
cluster_NE_2,1990-03-01,5.69510266123041
cluster_NE_2,1990-04-01,6.04937762549994
cluster_NE_2,1990-05-01,6.08382142521076
cluster_NE_2,1990-06-01,6.87235751183091
cluster_NE_2,1990-07-01,6.45045115904013
cluster_NE_2,1990-08-01,7.46039031063402
cluster_NE_2,1990-09-01,7.21797110876888
cluster_NE_2,1990-10-01,6.94765584021167
cluster_NE_2,1990-11-01,6.07650029660686
cluster_NE_2,1990-12-01,5.7326431368413
cluster_NE_2,1991-01-01,4.80334663008621
cluster_NE_2,1991-02-01,5.10683986422476
cluster_NE_2,1991-03-01,5.41535482818628
cluster_NE_2,1991-04-01,5.73212306783919
cluster_NE_2,1991-05-01,6.75636857736321
cluster_NE_2,1991-06-01,6.88467916642042
cluster_NE_2,1991-07-01,7.41843410388935
cluster_NE_2,1991-08-01,7.97322341197077
cluster_NE_2,1991-09-01,7.06504949781033
cluster_NE_2,1991-10-01,7.4658968349826
cluster_NE_2,1991-11-01,5.05191180955274
cluster_NE_2,1991-12-01,5.20385972717547
cluster_NE_2,1992-01-01,5.16505740859297
cluster_NE_2,1992-02-01,5.91296148887073
cluster_NE_2,1992-03-01,6.56577690160382
cluster_NE_2,1992-04-01,5.2607111490449
cluster_NE_2,1992-05-01,5.9840358890848
cluster_NE_2,1992-06-01,7.04581911054354
cluster_NE_2,1992-07-01,7.06477625748971
cluster_NE_2,1992-08-01,7.08652520268143
cluster_NE_2,1992-09-01,7.39651576682419
cluster_NE_2,1992-10-01,6.52266450946801
cluster_NE_2,1992-11-01,5.73545571769842
cluster_NE_2,1992-12-01,5.10751727234146
cluster_NE_2,1993-01-01,5.21150851898024
cluster_NE_2,1993-02-01,5.50888157045741
cluster_NE_2,1993-03-01,6.04252323898679
cluster_NE_2,1993-04-01,5.755786485442
cluster_NE_2,1993-05-01,6.60774675316568
cluster_NE_2,1993-06-01,6.74174007773888
cluster_NE_2,1993-07-01,6.71967472338183
cluster_NE_2,1993-08-01,6.84490285580327
cluster_NE_2,1993-09-01,6.28836149974495
cluster_NE_2,1993-10-01,7.03371058287685
cluster_NE_2,1993-11-01,6.37391544718023
cluster_NE_2,1993-12-01,5.66392520793897
cluster_NE_2,1994-01-01,4.45349883469303
cluster_NE_2,1994-02-01,4.77416172960649
cluster_NE_2,1994-03-01,4.49420382008059
cluster_NE_2,1994-04-01,5.99034864609059
cluster_NE_2,1994-05-01,6.58160878106243
cluster_NE_2,1994-06-01,6.60846545243153
cluster_NE_2,1994-07-01,7.44295091168815
cluster_NE_2,1994-08-01,7.22291194854266
cluster_NE_2,1994-09-01,7.79114478621904
cluster_NE_2,1994-10-01,7.36213309315672
cluster_NE_2,1994-11-01,6.15365730983129
cluster_NE_2,1994-12-01,5.7992749368791
cluster_NE_2,1995-01-01,4.93388415793528
cluster_NE_2,1995-02-01,4.51174793403778
cluster_NE_2,1995-03-01,5.01262921069889
cluster_NE_2,1995-04-01,5.28930938122017
cluster_NE_2,1995-05-01,5.52652497953597
cluster_NE_2,1995-06-01,7.04062002822596
cluster_NE_2,1995-07-01,7.41699821532141
cluster_NE_2,1995-08-01,7.42928176343301
cluster_NE_2,1995-09-01,7.9313640524747
cluster_NE_2,1995-10-01,6.42587744543422
cluster_NE_2,1995-11-01,6.19230798208303
cluster_NE_2,1995-12-01,4.46404993903524
cluster_NE_2,1996-01-01,5.68263033430015
cluster_NE_2,1996-02-01,5.46222843409938
cluster_NE_2,1996-03-01,4.61975575225684
cluster_NE_2,1996-04-01,6.01720219123613
cluster_NE_2,1996-05-01,5.87412773400581
cluster_NE_2,1996-06-01,7.09936634117056
cluster_NE_2,1996-07-01,7.14901645112586
cluster_NE_2,1996-08-01,7.45813608364253
cluster_NE_2,1996-09-01,7.72462151902798
cluster_NE_2,1996-10-01,6.38511949290955
cluster_NE_2,1996-11-01,5.79312309363836
cluster_NE_2,1996-12-01,5.31868672500636
cluster_NE_2,1997-01-01,4.61796005507382
cluster_NE_2,1997-02-01,6.22273977876078
cluster_NE_2,1997-03-01,5.20830995592702
cluster_NE_2,1997-04-01,5.20507648296866
cluster_NE_2,1997-05-01,6.66566278941624
cluster_NE_2,1997-06-01,5.69806346231637
cluster_NE_2,1997-07-01,7.10394545971158
cluster_NE_2,1997-08-01,7.44350895301913
cluster_NE_2,1997-09-01,6.22200558055855
cluster_NE_2,1997-10-01,5.85395592840683
cluster_NE_2,1997-11-01,5.72792670954035
cluster_NE_2,1997-12-01,5.31943170300094
cluster_NE_2,1998-01-01,4.57984774808218
cluster_NE_2,1998-02-01,5.25088471238011
cluster_NE_2,1998-03-01,5.8543807137642
cluster_NE_2,1998-04-01,6.59265749329434
cluster_NE_2,1998-05-01,6.60024308759835
cluster_NE_2,1998-06-01,7.30793535553762
cluster_NE_2,1998-07-01,7.09400582321005
cluster_NE_2,1998-08-01,7.56884798395171
cluster_NE_2,1998-09-01,7.73003683289957
cluster_NE_2,1998-10-01,7.1669086501159
cluster_NE_2,1998-11-01,4.83293221874742
cluster_NE_2,1998-12-01,5.10806636519852
cluster_NE_2,1999-01-01,5.53412723544218
cluster_NE_2,1999-02-01,5.77408160644592
cluster_NE_2,1999-03-01,4.95587005792679
cluster_NE_2,1999-04-01,6.52837829883833
cluster_NE_2,1999-05-01,6.09250363450924
cluster_NE_2,1999-06-01,6.57440096464576
cluster_NE_2,1999-07-01,7.56165535659397
cluster_NE_2,1999-08-01,7.72070024439478
cluster_NE_2,1999-09-01,7.26901278453121
cluster_NE_2,1999-10-01,6.70762190201377
cluster_NE_2,1999-11-01,5.50200263063302
cluster_NE_2,1999-12-01,5.22348553489249
cluster_NE_2,2000-01-01,4.84448688962993
cluster_NE_2,2000-02-01,5.05523963672763
cluster_NE_2,2000-03-01,5.59661773205303
cluster_NE_2,2000-04-01,6.02429699024687
cluster_NE_2,2000-05-01,6.07853858701568
cluster_NE_2,2000-06-01,6.83323222074419
cluster_NE_2,2000-07-01,6.93780950841337
cluster_NE_2,2000-08-01,7.20528642446796
cluster_NE_2,2000-09-01,7.54065197136643
cluster_NE_2,2000-10-01,6.95154990844718
cluster_NE_2,2000-11-01,5.38112632793204
cluster_NE_2,2000-12-01,4.67283548749239
cluster_NE_2,2001-01-01,5.83410155011469
cluster_NE_2,2001-02-01,5.36219598821132
cluster_NE_2,2001-03-01,5.28336225653003
cluster_NE_2,2001-04-01,6.38914456962331
cluster_NE_2,2001-05-01,5.36193149934831
cluster_NE_2,2001-06-01,6.9580016921362
cluster_NE_2,2001-07-01,7.07367693156636
cluster_NE_2,2001-08-01,7.87309147239407
cluster_NE_2,2001-09-01,6.94678151153107
cluster_NE_2,2001-10-01,6.28754432274827
cluster_NE_2,2001-11-01,5.40347091681158
cluster_NE_2,2001-12-01,6.07203750708526
cluster_NE_2,2002-01-01,5.15805866689346
cluster_NE_2,2002-02-01,5.25462646201366
cluster_NE_2,2002-03-01,6.03495332940035
cluster_NE_2,2002-04-01,6.14745677611035
cluster_NE_2,2002-05-01,6.27108764596104
cluster_NE_2,2002-06-01,7.07109469715161
cluster_NE_2,2002-07-01,6.68853354344162
cluster_NE_2,2002-08-01,7.63956318993662
cluster_NE_2,2002-09-01,6.87530983286306
cluster_NE_2,2002-10-01,7.06210839702346
cluster_NE_2,2002-11-01,6.37965160971146
cluster_NE_2,2002-12-01,5.1461509092724
cluster_NE_2,2003-01-01,4.57594655435645
cluster_NE_2,2003-02-01,5.86364915790225
cluster_NE_2,2003-03-01,5.49501069752434
cluster_NE_2,2003-04-01,5.72753782848274
cluster_NE_2,2003-05-01,5.89291704233967
cluster_NE_2,2003-06-01,6.64378254989826
cluster_NE_2,2003-07-01,7.35547003128969
cluster_NE_2,2003-08-01,6.77301644699428
cluster_NE_2,2003-09-01,7.4185664752233
cluster_NE_2,2003-10-01,7.28545024974001
cluster_NE_2,2003-11-01,6.15234589310855
cluster_NE_2,2003-12-01,5.89143919991379
cluster_NE_2,2004-01-01,4.99069811302277
cluster_NE_2,2004-02-01,4.65654240922669
cluster_NE_2,2004-03-01,5.06835847662973
cluster_NE_2,2004-04-01,5.63119757098431
cluster_NE_2,2004-05-01,6.24561267655321
cluster_NE_2,2004-06-01,7.0185669309327
cluster_NE_2,2004-07-01,6.90760784267906
cluster_NE_2,2004-08-01,6.75156042764718
cluster_NE_2,2004-09-01,7.64499707261393
cluster_NE_2,2004-10-01,6.58243142890754
cluster_NE_2,2004-11-01,6.24337678529593
cluster_NE_2,2004-12-01,5.16700839540699
cluster_NE_2,2005-01-01,4.75015787279639
cluster_NE_2,2005-02-01,5.05858228883501
cluster_NE_2,2005-03-01,4.69003622297683
cluster_NE_2,2005-04-01,6.11292531978281
cluster_NE_2,2005-05-01,6.37180046732198
cluster_NE_2,2005-06-01,6.96407033910192
cluster_NE_2,2005-07-01,7.10762652631823
cluster_NE_2,2005-08-01,7.52716760200193
cluster_NE_2,2005-09-01,7.12472541940633
cluster_NE_2,2005-10-01,6.91808138276011
cluster_NE_2,2005-11-01,5.99698752074156
cluster_NE_2,2005-12-01,5.41000409771971
cluster_NE_2,2006-01-01,6.5177340271374
cluster_NE_2,2006-02-01,4.33753195727969
cluster_NE_2,2006-03-01,4.42974095698761
cluster_NE_2,2006-04-01,4.75976958815772
cluster_NE_2,2006-05-01,5.7403320092342
cluster_NE_2,2006-06-01,7.18863847707217
cluster_NE_2,2006-07-01,6.82398196670035
cluster_NE_2,2006-08-01,7.34425639994212
cluster_NE_2,2006-09-01,6.88908539778556
cluster_NE_2,2006-10-01,6.12936862268724
cluster_NE_2,2006-11-01,5.48773163188747
cluster_NE_2,2006-12-01,5.48131554431261
cluster_NE_2,2007-01-01,5.53205492378918
cluster_NE_2,2007-02-01,4.65473555469164
cluster_NE_2,2007-03-01,6.09913792291738
cluster_NE_2,2007-04-01,5.60442992992384
cluster_NE_2,2007-05-01,6.30358322110374
cluster_NE_2,2007-06-01,6.9358181696748
cluster_NE_2,2007-07-01,6.67242960770366
cluster_NE_2,2007-08-01,7.94998017130296
cluster_NE_2,2007-09-01,7.94198479389049
cluster_NE_2,2007-10-01,7.31772699288944
cluster_NE_2,2007-11-01,6.12445568775773
cluster_NE_2,2007-12-01,5.58091061919683
cluster_NE_2,2008-01-01,5.22306287434877
cluster_NE_2,2008-02-01,4.87654691705183
cluster_NE_2,2008-03-01,4.66263191548502
cluster_NE_2,2008-04-01,4.76972999420925
cluster_NE_2,2008-05-01,5.9903491666914
cluster_NE_2,2008-06-01,6.90808929142603
cluster_NE_2,2008-07-01,7.3574374505388
cluster_NE_2,2008-08-01,7.13674652909819
cluster_NE_2,2008-09-01,7.1624062618602
cluster_NE_2,2008-10-01,7.65125077827131
cluster_NE_2,2008-11-01,5.63794247376609
cluster_NE_2,2008-12-01,4.96442451178443
cluster_NE_2,2009-01-01,5.09902932209573
cluster_NE_2,2009-02-01,5.32889038263887
cluster_NE_2,2009-03-01,4.3865847361422
cluster_NE_2,2009-04-01,4.55188601703849
cluster_NE_2,2009-05-01,5.92359917257101
cluster_NE_2,2009-06-01,6.23465264975601
cluster_NE_2,2009-07-01,6.75957913395587
cluster_NE_2,2009-08-01,7.37031432942176
cluster_NE_2,2009-09-01,6.85508299304668
cluster_NE_2,2009-10-01,5.4074038924888
cluster_NE_2,2009-11-01,6.09891458216133
cluster_NE_2,2009-12-01,5.27413642871756
cluster_NE_2,2010-01-01,5.62256660155452
cluster_NE_2,2010-02-01,5.87651082199854
cluster_NE_2,2010-03-01,4.80621973557657
cluster_NE_2,2010-04-01,5.78254968977384
cluster_NE_2,2010-05-01,5.48777251454232
cluster_NE_2,2010-06-01,6.95934695542068
cluster_NE_2,2010-07-01,7.66284302099953
cluster_NE_2,2010-08-01,7.50132623585952
cluster_NE_2,2010-09-01,7.79074139016349
cluster_NE_2,2010-10-01,6.15623721753514
cluster_NE_2,2010-11-01,5.51227527314563
cluster_NE_2,2010-12-01,4.7846244516
cluster_NE_2,2011-01-01,5.22235514821576
cluster_NE_2,2011-02-01,5.05768707204527
cluster_NE_2,2011-03-01,4.39215674649536
cluster_NE_2,2011-04-01,6.08119843594033
cluster_NE_2,2011-05-01,6.462761765818
cluster_NE_2,2011-06-01,6.30321484038221
cluster_NE_2,2011-07-01,7.20852865051372
cluster_NE_2,2011-08-01,6.88477641489187
cluster_NE_2,2011-09-01,7.75903824400007
cluster_NE_2,2011-10-01,6.31249176866778
cluster_NE_2,2011-11-01,6.11362369820027
cluster_NE_2,2011-12-01,5.34964991369864
cluster_NE_2,2012-01-01,5.91262328494214
cluster_NE_2,2012-02-01,6.19800810870451
cluster_NE_2,2012-03-01,6.07200062704103
cluster_NE_2,2012-04-01,6.17358022384287
cluster_NE_2,2012-05-01,6.40434476090247
cluster_NE_2,2012-06-01,6.63928616867614
cluster_NE_2,2012-07-01,6.99582262162133
cluster_NE_2,2012-08-01,8.00707548325597
cluster_NE_2,2012-09-01,7.48818919435929
cluster_NE_2,2012-10-01,7.35192106990369
cluster_NE_2,2012-11-01,4.62377219621237
cluster_NE_2,2012-12-01,5.53947635128552
cluster_NE_2,2013-01-01,5.06413878067899
cluster_NE_2,2013-02-01,6.53100619681655
cluster_NE_2,2013-03-01,5.54316701922057
cluster_NE_2,2013-04-01,5.62412673148838
cluster_NE_2,2013-05-01,5.96909796764961
cluster_NE_2,2013-06-01,6.50973507718612
cluster_NE_2,2013-07-01,7.03566309891915
cluster_NE_2,2013-08-01,7.26956410787664
cluster_NE_2,2013-09-01,7.3983868476094
cluster_NE_2,2013-10-01,7.06300011168984
cluster_NE_2,2013-11-01,6.12526757681275
cluster_NE_2,2013-12-01,4.65141999083328
cluster_NE_2,2014-01-01,6.20304094222292
cluster_NE_2,2014-02-01,6.06326671131875
cluster_NE_2,2014-03-01,5.81148570288751
cluster_NE_2,2014-04-01,5.32100427020172
cluster_NE_2,2014-05-01,6.06762839465784
cluster_NE_2,2014-06-01,6.64770903739964
cluster_NE_2,2014-07-01,7.20636509160786
cluster_NE_2,2014-08-01,7.16238193415625
cluster_NE_2,2014-09-01,7.16434899666985
cluster_NE_2,2014-10-01,7.37098040629045
cluster_NE_2,2014-11-01,5.57799470526111
cluster_NE_2,2014-12-01,5.83553447675474
cluster_NE_2,2015-01-01,6.12564232916873
cluster_NE_2,2015-02-01,5.65328749193468
cluster_NE_2,2015-03-01,5.5072973188552
cluster_NE_2,2015-04-01,5.11485863707321
cluster_NE_2,2015-05-01,6.25650592221924
cluster_NE_2,2015-06-01,6.85917547768291
cluster_NE_2,2015-07-01,7.10456411379461
cluster_NE_2,2015-08-01,7.27275944400789
cluster_NE_2,2015-09-01,6.94358123417652
cluster_NE_2,2015-10-01,7.11336683632899
cluster_NE_2,2015-11-01,5.81849916930823
cluster_NE_2,2015-12-01,6.34809324480407
cluster_NE_2,2016-01-01,4.56017142312772
cluster_NE_2,2016-02-01,5.63132414207106
cluster_NE_2,2016-03-01,5.93550212952953
cluster_NE_2,2016-04-01,6.46888122669524
cluster_NE_2,2016-05-01,6.20120844329807
cluster_NE_2,2016-06-01,6.28632081848891
cluster_NE_2,2016-07-01,6.83855982536692
cluster_NE_2,2016-08-01,6.95545292811766
cluster_NE_2,2016-09-01,7.00789504211224
cluster_NE_2,2016-10-01,6.92562127482351
cluster_NE_2,2016-11-01,6.13559027713383
cluster_NE_2,2016-12-01,6.07064493974621
cluster_NE_2,2017-01-01,5.95501256742154
cluster_NE_2,2017-02-01,5.32499326309899
cluster_NE_2,2017-03-01,5.1982685090267
cluster_NE_2,2017-04-01,6.16826980873166
cluster_NE_2,2017-05-01,6.26388270031505
cluster_NE_2,2017-06-01,7.06530281397049
cluster_NE_2,2017-07-01,8.27028935064152
cluster_NE_2,2017-08-01,6.76832683735694
cluster_NE_2,2017-09-01,8.42226904359234
cluster_NE_2,2017-10-01,7.35415924807844
cluster_NE_2,2017-11-01,5.72803614658708
cluster_NE_2,2017-12-01,5.52887765572513
cluster_NE_2,2018-01-01,5.69371122188332
cluster_NE_2,2018-02-01,5.09164059121638
cluster_NE_2,2018-03-01,4.74927739084229
cluster_NE_2,2018-04-01,6.02835704724176
cluster_NE_2,2018-05-01,6.50937643950585
cluster_NE_2,2018-06-01,6.77160490903316
cluster_NE_2,2018-07-01,6.84790880687598
cluster_NE_2,2018-08-01,6.96288733333241
cluster_NE_2,2018-09-01,6.9114788572244
cluster_NE_2,2018-10-01,6.15961316967741
cluster_NE_2,2018-11-01,6.51141849914154
cluster_NE_2,2018-12-01,5.13985977145687
cluster_NE_2,2019-01-01,6.51822904458247
cluster_NE_2,2019-02-01,4.49946487501525
cluster_NE_2,2019-03-01,5.10360677352607
cluster_NE_2,2019-04-01,4.89897393907488
cluster_NE_2,2019-05-01,5.76149259504388
cluster_NE_2,2019-06-01,7.03558083147883
cluster_NE_2,2019-07-01,6.84673194503962
cluster_NE_2,2019-08-01,7.54283036476553
cluster_NE_2,2019-09-01,7.24593815050633
cluster_NE_2,2019-10-01,6.89421372211657
cluster_NE_2,2019-11-01,6.22651636745151
cluster_NE_2,2019-12-01,6.15691828499857
cluster_NE_2,2020-01-01,4.54603310726592
cluster_NE_2,2020-02-01,4.59254229579147
cluster_NE_2,2020-03-01,4.54195029667288
cluster_NE_2,2020-04-01,5.31172287008924
cluster_NE_2,2020-05-01,5.82867696966373
cluster_NE_2,2020-06-01,6.87589360849659
cluster_NE_2,2020-07-01,6.94577721260441
cluster_NE_2,2020-08-01,7.30202974212617
cluster_NE_2,2020-09-01,7.48220532238292
cluster_NE_2,2020-10-01,6.35993311654112
cluster_NE_2,2020-11-01,5.4951935717491
cluster_NE_2,2020-12-01,5.50473286163161
cluster_NE_2,2021-01-01,4.71127383517777
cluster_NE_1,1980-12-01,7.00466163521913
cluster_NE_1,1981-01-01,7.04345301217737
cluster_NE_1,1981-02-01,8.09933712529388
cluster_NE_1,1981-03-01,5.90670661008852
cluster_NE_1,1981-04-01,6.80406198829633
cluster_NE_1,1981-05-01,7.63911847324032
cluster_NE_1,1981-06-01,8.56190134582487
cluster_NE_1,1981-07-01,9.13324147083651
cluster_NE_1,1981-08-01,9.32442478856654
cluster_NE_1,1981-09-01,9.8781601077462
cluster_NE_1,1981-10-01,9.16928297759355
cluster_NE_1,1981-11-01,8.92957683220745
cluster_NE_1,1981-12-01,8.08772495911666
cluster_NE_1,1982-01-01,7.60801370305218
cluster_NE_1,1982-02-01,6.8747038723857
cluster_NE_1,1982-03-01,6.3436151404434
cluster_NE_1,1982-04-01,5.87568479206807
cluster_NE_1,1982-05-01,7.46093209060759
cluster_NE_1,1982-06-01,7.97644859615714
cluster_NE_1,1982-07-01,8.40287507065132
cluster_NE_1,1982-08-01,8.59888345431175
cluster_NE_1,1982-09-01,8.70122398251359
cluster_NE_1,1982-10-01,8.3781076605209
cluster_NE_1,1982-11-01,8.68385821317905
cluster_NE_1,1982-12-01,8.1910888192287
cluster_NE_1,1983-01-01,7.58687562596552
cluster_NE_1,1983-02-01,6.83886311080683
cluster_NE_1,1983-03-01,7.26434380988107
cluster_NE_1,1983-04-01,7.61173741769752
cluster_NE_1,1983-05-01,8.09320214204336
cluster_NE_1,1983-06-01,8.29941759188809
cluster_NE_1,1983-07-01,8.5762746980717
cluster_NE_1,1983-08-01,8.83720918573678
cluster_NE_1,1983-09-01,9.22222017670534
cluster_NE_1,1983-10-01,9.2049433659387
cluster_NE_1,1983-11-01,8.43596113472151
cluster_NE_1,1983-12-01,7.96350704575145
cluster_NE_1,1984-01-01,7.0218274582287
cluster_NE_1,1984-02-01,6.91750833663508
cluster_NE_1,1984-03-01,4.77350082927554
cluster_NE_1,1984-04-01,4.69546272113514
cluster_NE_1,1984-05-01,6.03463564357935
cluster_NE_1,1984-06-01,7.45826176346429
cluster_NE_1,1984-07-01,7.89526965027567
cluster_NE_1,1984-08-01,8.34391344417979
cluster_NE_1,1984-09-01,8.36561949400535
cluster_NE_1,1984-10-01,8.76411095789497
cluster_NE_1,1984-11-01,8.55286154521185
cluster_NE_1,1984-12-01,7.721685477595
cluster_NE_1,1985-01-01,5.56289248942973
cluster_NE_1,1985-02-01,4.91930036470079
cluster_NE_1,1985-03-01,4.71722821246295
cluster_NE_1,1985-04-01,4.1299599502692
cluster_NE_1,1985-05-01,5.95478846192314
cluster_NE_1,1985-06-01,6.39258664049672
cluster_NE_1,1985-07-01,7.66004261119947
cluster_NE_1,1985-08-01,8.31824184676536
cluster_NE_1,1985-09-01,8.49803108050722
cluster_NE_1,1985-10-01,8.32821703335812
cluster_NE_1,1985-11-01,8.34405082985656
cluster_NE_1,1985-12-01,6.80298036015589
cluster_NE_1,1986-01-01,7.00195791079987
cluster_NE_1,1986-02-01,5.19385998250538
cluster_NE_1,1986-03-01,4.31024434065277
cluster_NE_1,1986-04-01,5.03498137493732
cluster_NE_1,1986-05-01,7.11958407223352
cluster_NE_1,1986-06-01,7.91323404400958
cluster_NE_1,1986-07-01,7.60743278318173
cluster_NE_1,1986-08-01,8.1271233055607
cluster_NE_1,1986-09-01,8.87368572194287
cluster_NE_1,1986-10-01,8.36239655324497
cluster_NE_1,1986-11-01,8.80077359995696
cluster_NE_1,1986-12-01,7.93571755847851
cluster_NE_1,1987-01-01,7.45202836371269
cluster_NE_1,1987-02-01,7.30682610454776
cluster_NE_1,1987-03-01,5.18686655700806
cluster_NE_1,1987-04-01,6.85147914333427
cluster_NE_1,1987-05-01,7.48782640711838
cluster_NE_1,1987-06-01,7.6863823326567
cluster_NE_1,1987-07-01,8.42841096525549
cluster_NE_1,1987-08-01,8.62392897964119
cluster_NE_1,1987-09-01,8.86315380346851
cluster_NE_1,1987-10-01,8.49788614950598
cluster_NE_1,1987-11-01,8.71041796342727
cluster_NE_1,1987-12-01,8.62124906363046
cluster_NE_1,1988-01-01,6.86837447822363
cluster_NE_1,1988-02-01,6.73557298199072
cluster_NE_1,1988-03-01,5.2376384403994
cluster_NE_1,1988-04-01,5.27436707719264
cluster_NE_1,1988-05-01,6.51273372422501
cluster_NE_1,1988-06-01,7.73187609955848
cluster_NE_1,1988-07-01,8.4994151389789
cluster_NE_1,1988-08-01,9.13322472788942
cluster_NE_1,1988-09-01,9.30974430425003
cluster_NE_1,1988-10-01,8.7679236406758
cluster_NE_1,1988-11-01,8.6210352064761
cluster_NE_1,1988-12-01,7.09816465841846
cluster_NE_1,1989-01-01,7.09981039506481
cluster_NE_1,1989-02-01,7.06573027757687
cluster_NE_1,1989-03-01,5.47596555557841
